level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
5,Math,Volume of Rectangular Prisms,Hard,What is the volume of a box that is 5×6×3?,105,90,65,110,B,Volume = l×w×h = 5×6×3 = 90 cubic units.
5,Math,Volume of Rectangular Prisms,Easy,What is the volume of a box that is 5×3×5?,85,75,55,80,B,Volume = l×w×h = 5×3×5 = 75 cubic units.
5,Math,Volume of Rectangular Prisms,Medium,What is the volume of a box that is 4×4×5?,65,80,60,100,B,Volume = l×w×h = 4×4×5 = 80 cubic units.
5,Math,Volume of Rectangular Prisms,Hard,What is the volume of a box that is 4×6×4?,96,121,71,101,A,Volume = l×w×h = 4×6×4 = 96 cubic units.
5,Math,Volume of Rectangular Prisms,Easy,What is the volume of a box that is 8×4×4?,108,128,148,123,B,Volume = l×w×h = 8×4×4 = 128 cubic units.
5,Math,Volume of Rectangular Prisms,Medium,What is the volume of a box that is 3×6×3?,59,69,79,54,D,Volume = l×w×h = 3×6×3 = 54 cubic units.
5,Math,Volume of Rectangular Prisms,Hard,What is the volume of a box that is 5×4×5?,95,100,85,105,B,Volume = l×w×h = 5×4×5 = 100 cubic units.
5,Math,Volume of Rectangular Prisms,Easy,What is the volume of a box that is 2×6×2?,34,9,24,39,C,Volume = l×w×h = 2×6×2 = 24 cubic units.
5,Math,Volume of Rectangular Prisms,Medium,What is the volume of a box that is 7×3×3?,78,83,63,48,C,Volume = l×w×h = 7×3×3 = 63 cubic units.
5,Math,Volume of Rectangular Prisms,Hard,What is the volume of a box that is 8×3×5?,145,110,105,120,D,Volume = l×w×h = 8×3×5 = 120 cubic units.
5,Math,Volume of Rectangular Prisms,Easy,What is the volume of a box that is 3×2×5?,30,20,25,5,A,Volume = l×w×h = 3×2×5 = 30 cubic units.
5,Math,Volume of Rectangular Prisms,Medium,What is the volume of a box that is 2×2×3?,32,12,37,17,B,Volume = l×w×h = 2×2×3 = 12 cubic units.
5,Math,Volume of Rectangular Prisms,Hard,What is the volume of a box that is 2×2×3?,12,17,37,22,A,Volume = l×w×h = 2×2×3 = 12 cubic units.
5,Math,Volume of Rectangular Prisms,Easy,What is the volume of a box that is 5×3×2?,30,35,20,15,A,Volume = l×w×h = 5×3×2 = 30 cubic units.
5,Math,Volume of Rectangular Prisms,Medium,What is the volume of a box that is 5×4×5?,105,75,110,100,D,Volume = l×w×h = 5×4×5 = 100 cubic units.
5,Math,Volume of Rectangular Prisms,Hard,What is the volume of a box that is 7×5×4?,115,140,150,130,B,Volume = l×w×h = 7×5×4 = 140 cubic units.
5,Math,Coordinate Plane,Easy,A point is 0 units right and 0 units up from the origin. What are its coordinates?,"(1,0)","(0,1)","(0,0)","(0,0)",C,"Move 0 right (x-axis) and 0 up (y-axis): (0,0)."
5,Math,Coordinate Plane,Medium,A point is 5 units right and 3 units up from the origin. What are its coordinates?,"(6,3)","(3,5)","(5,4)","(5,3)",D,"Move 5 right (x-axis) and 3 up (y-axis): (5,3)."
5,Math,Coordinate Plane,Hard,A point is 8 units right and 5 units up from the origin. What are its coordinates?,"(9,5)","(8,6)","(8,5)","(5,8)",C,"Move 8 right (x-axis) and 5 up (y-axis): (8,5)."
5,Math,Coordinate Plane,Easy,A point is 3 units right and 5 units up from the origin. What are its coordinates?,"(3,6)","(3,5)","(4,5)","(5,3)",B,"Move 3 right (x-axis) and 5 up (y-axis): (3,5)."
5,Math,Coordinate Plane,Medium,A point is 1 units right and 5 units up from the origin. What are its coordinates?,"(2,5)","(1,5)","(1,6)","(5,1)",B,"Move 1 right (x-axis) and 5 up (y-axis): (1,5)."
5,Math,Coordinate Plane,Hard,A point is 7 units right and 8 units up from the origin. What are its coordinates?,"(8,8)","(7,8)","(7,9)","(8,7)",B,"Move 7 right (x-axis) and 8 up (y-axis): (7,8)."
5,Math,Coordinate Plane,Easy,A point is 2 units right and 6 units up from the origin. What are its coordinates?,"(2,7)","(6,2)","(2,6)","(3,6)",C,"Move 2 right (x-axis) and 6 up (y-axis): (2,6)."
5,Math,Coordinate Plane,Medium,A point is 6 units right and 2 units up from the origin. What are its coordinates?,"(6,3)","(7,2)","(2,6)","(6,2)",D,"Move 6 right (x-axis) and 2 up (y-axis): (6,2)."
5,Math,Coordinate Plane,Hard,A point is 5 units right and 0 units up from the origin. What are its coordinates?,"(6,0)","(5,1)","(0,5)","(5,0)",D,"Move 5 right (x-axis) and 0 up (y-axis): (5,0)."
5,Math,Coordinate Plane,Easy,A point is 6 units right and 1 units up from the origin. What are its coordinates?,"(7,1)","(1,6)","(6,2)","(6,1)",D,"Move 6 right (x-axis) and 1 up (y-axis): (6,1)."
5,Math,Coordinate Plane,Medium,A point is 5 units right and 1 units up from the origin. What are its coordinates?,"(5,1)","(6,1)","(1,5)","(5,2)",A,"Move 5 right (x-axis) and 1 up (y-axis): (5,1)."
5,Math,Coordinate Plane,Hard,A point is 7 units right and 4 units up from the origin. What are its coordinates?,"(8,4)","(7,5)","(4,7)","(7,4)",D,"Move 7 right (x-axis) and 4 up (y-axis): (7,4)."
5,Math,Coordinate Plane,Easy,A point is 2 units right and 8 units up from the origin. What are its coordinates?,"(3,8)","(2,8)","(8,2)","(2,9)",B,"Move 2 right (x-axis) and 8 up (y-axis): (2,8)."
5,Math,Coordinate Plane,Medium,A point is 4 units right and 0 units up from the origin. What are its coordinates?,"(5,0)","(4,1)","(4,0)","(0,4)",C,"Move 4 right (x-axis) and 0 up (y-axis): (4,0)."
5,Math,Coordinate Plane,Hard,A point is 1 units right and 0 units up from the origin. What are its coordinates?,"(0,1)","(1,1)","(1,0)","(2,0)",C,"Move 1 right (x-axis) and 0 up (y-axis): (1,0)."
5,Math,Coordinate Plane,Easy,A point is 8 units right and 4 units up from the origin. What are its coordinates?,"(9,4)","(4,8)","(8,4)","(8,5)",C,"Move 8 right (x-axis) and 4 up (y-axis): (8,4)."
5,Math,Coordinate Plane,Medium,A point is 6 units right and 1 units up from the origin. What are its coordinates?,"(1,6)","(6,2)","(6,1)","(7,1)",C,"Move 6 right (x-axis) and 1 up (y-axis): (6,1)."
5,Math,Coordinate Plane,Hard,A point is 2 units right and 1 units up from the origin. What are its coordinates?,"(1,2)","(3,1)","(2,1)","(2,2)",C,"Move 2 right (x-axis) and 1 up (y-axis): (2,1)."
5,Math,Coordinate Plane,Easy,A point is 8 units right and 4 units up from the origin. What are its coordinates?,"(9,4)","(8,5)","(8,4)","(4,8)",C,"Move 8 right (x-axis) and 4 up (y-axis): (8,4)."
5,Math,Coordinate Plane,Medium,A point is 1 units right and 6 units up from the origin. What are its coordinates?,"(2,6)","(1,6)","(6,1)","(1,7)",B,"Move 1 right (x-axis) and 6 up (y-axis): (1,6)."
5,Math,Coordinate Plane,Hard,A point is 0 units right and 0 units up from the origin. What are its coordinates?,"(0,1)","(1,0)","(0,0)","(0,0)",C,"Move 0 right (x-axis) and 0 up (y-axis): (0,0)."
5,Math,Coordinate Plane,Easy,A point is 7 units right and 1 units up from the origin. What are its coordinates?,"(7,1)","(1,7)","(8,1)","(7,2)",A,"Move 7 right (x-axis) and 1 up (y-axis): (7,1)."
5,Math,Coordinate Plane,Medium,A point is 3 units right and 8 units up from the origin. What are its coordinates?,"(4,8)","(3,8)","(3,9)","(8,3)",B,"Move 3 right (x-axis) and 8 up (y-axis): (3,8)."
5,Math,Coordinate Plane,Hard,A point is 0 units right and 1 units up from the origin. What are its coordinates?,"(1,0)","(0,1)","(0,2)","(1,1)",B,"Move 0 right (x-axis) and 1 up (y-axis): (0,1)."
5,Math,Coordinate Plane,Easy,A point is 5 units right and 4 units up from the origin. What are its coordinates?,"(5,4)","(6,4)","(4,5)","(5,5)",A,"Move 5 right (x-axis) and 4 up (y-axis): (5,4)."
5,Math,Coordinate Plane,Medium,A point is 0 units right and 3 units up from the origin. What are its coordinates?,"(0,3)","(1,3)","(3,0)","(0,4)",A,"Move 0 right (x-axis) and 3 up (y-axis): (0,3)."
5,Math,Coordinate Plane,Hard,A point is 0 units right and 1 units up from the origin. What are its coordinates?,"(0,2)","(1,1)","(1,0)","(0,1)",D,"Move 0 right (x-axis) and 1 up (y-axis): (0,1)."
5,Math,Coordinate Plane,Easy,A point is 4 units right and 0 units up from the origin. What are its coordinates?,"(4,0)","(5,0)","(4,1)","(0,4)",A,"Move 4 right (x-axis) and 0 up (y-axis): (4,0)."
5,Math,Coordinate Plane,Medium,A point is 1 units right and 0 units up from the origin. What are its coordinates?,"(2,0)","(0,1)","(1,1)","(1,0)",D,"Move 1 right (x-axis) and 0 up (y-axis): (1,0)."
5,Math,Coordinate Plane,Hard,A point is 6 units right and 4 units up from the origin. What are its coordinates?,"(4,6)","(6,4)","(7,4)","(6,5)",B,"Move 6 right (x-axis) and 4 up (y-axis): (6,4)."
5,Math,Coordinate Plane,Easy,A point is 1 units right and 5 units up from the origin. What are its coordinates?,"(2,5)","(1,5)","(1,6)","(5,1)",B,"Move 1 right (x-axis) and 5 up (y-axis): (1,5)."
5,Math,Coordinate Plane,Medium,A point is 2 units right and 7 units up from the origin. What are its coordinates?,"(2,7)","(2,8)","(7,2)","(3,7)",A,"Move 2 right (x-axis) and 7 up (y-axis): (2,7)."
5,Math,Coordinate Plane,Hard,A point is 3 units right and 8 units up from the origin. What are its coordinates?,"(3,9)","(4,8)","(8,3)","(3,8)",D,"Move 3 right (x-axis) and 8 up (y-axis): (3,8)."
5,Math,Order of Operations,Easy,What is 7 + 5 × 1?,8,9,15,12,D,"Multiply first: 5×1=5, then add 7: 7+5=12."
5,Math,Order of Operations,Medium,What is 8 + 3 × 4?,25,18,23,20,D,"Multiply first: 3×4=12, then add 8: 8+12=20."
5,Math,Order of Operations,Hard,What is 4 + 4 × 1?,8,10,4,11,A,"Multiply first: 4×1=4, then add 4: 4+4=8."
5,Math,Order of Operations,Easy,What is 7 + 2 × 2?,12,8,10,11,D,"Multiply first: 2×2=4, then add 7: 7+4=11."
5,Math,Order of Operations,Medium,What is 7 + 3 × 3?,16,19,12,15,A,"Multiply first: 3×3=9, then add 7: 7+9=16."
5,Math,Order of Operations,Hard,What is 8 + 2 × 1?,6,9,10,11,C,"Multiply first: 2×1=2, then add 8: 8+2=10."
5,Math,Order of Operations,Easy,What is 7 + 4 × 3?,23,15,19,16,C,"Multiply first: 4×3=12, then add 7: 7+12=19."
5,Math,Order of Operations,Medium,What is 7 + 2 × 2?,10,11,7,14,B,"Multiply first: 2×2=4, then add 7: 7+4=11."
5,Math,Order of Operations,Hard,What is 7 + 4 × 1?,11,9,6,14,A,"Multiply first: 4×1=4, then add 7: 7+4=11."
5,Math,Order of Operations,Easy,What is 3 + 3 × 4?,10,14,13,15,D,"Multiply first: 3×4=12, then add 3: 3+12=15."
5,Math,Order of Operations,Medium,What is 6 + 3 × 1?,9,14,8,4,A,"Multiply first: 3×1=3, then add 6: 6+3=9."
5,Math,Order of Operations,Hard,What is 7 + 5 × 4?,27,31,22,32,A,"Multiply first: 5×4=20, then add 7: 7+20=27."
5,Math,Order of Operations,Easy,What is 6 + 2 × 4?,11,12,14,18,C,"Multiply first: 2×4=8, then add 6: 6+8=14."
5,Math,Order of Operations,Medium,What is 8 + 5 × 1?,12,14,10,13,D,"Multiply first: 5×1=5, then add 8: 8+5=13."
5,Math,Order of Operations,Hard,What is 8 + 3 × 1?,9,16,11,15,C,"Multiply first: 3×1=3, then add 8: 8+3=11."
5,Math,Order of Operations,Easy,What is 7 + 3 × 3?,16,17,12,15,A,"Multiply first: 3×3=9, then add 7: 7+9=16."
5,Math,Order of Operations,Medium,What is 8 + 2 × 4?,17,16,20,15,B,"Multiply first: 2×4=8, then add 8: 8+8=16."
5,Math,Order of Operations,Hard,What is 7 + 2 × 2?,11,12,15,10,A,"Multiply first: 2×2=4, then add 7: 7+4=11."
5,Math,Order of Operations,Easy,What is 5 + 2 × 4?,17,14,15,13,D,"Multiply first: 2×4=8, then add 5: 5+8=13."
5,Math,Order of Operations,Medium,What is 6 + 2 × 4?,17,10,12,14,D,"Multiply first: 2×4=8, then add 6: 6+8=14."
5,Math,Order of Operations,Hard,What is 5 + 5 × 4?,25,21,24,22,A,"Multiply first: 5×4=20, then add 5: 5+20=25."
5,Math,Order of Operations,Easy,What is 7 + 5 × 3?,26,22,21,17,B,"Multiply first: 5×3=15, then add 7: 7+15=22."
5,Math,Order of Operations,Medium,What is 7 + 2 × 3?,13,15,14,12,A,"Multiply first: 2×3=6, then add 7: 7+6=13."
5,Math,Order of Operations,Hard,What is 4 + 3 × 1?,12,7,8,3,B,"Multiply first: 3×1=3, then add 4: 4+3=7."
5,Math,Order of Operations,Easy,What is 6 + 2 × 2?,12,9,7,10,D,"Multiply first: 2×2=4, then add 6: 6+4=10."
5,Math,Order of Operations,Medium,What is 6 + 4 × 2?,15,9,14,17,C,"Multiply first: 4×2=8, then add 6: 6+8=14."
5,Math,Order of Operations,Hard,What is 5 + 4 × 2?,13,16,11,8,A,"Multiply first: 4×2=8, then add 5: 5+8=13."
5,Math,Order of Operations,Easy,What is 6 + 4 × 2?,19,14,17,18,B,"Multiply first: 4×2=8, then add 6: 6+8=14."
5,Math,Order of Operations,Medium,What is 4 + 5 × 1?,10,8,9,6,C,"Multiply first: 5×1=5, then add 4: 4+5=9."
5,Math,Order of Operations,Hard,What is 8 + 4 × 4?,29,23,26,24,D,"Multiply first: 4×4=16, then add 8: 8+16=24."
5,Math,Order of Operations,Easy,What is 8 + 3 × 1?,11,14,13,9,A,"Multiply first: 3×1=3, then add 8: 8+3=11."
5,Math,Order of Operations,Medium,What is 5 + 5 × 1?,10,5,7,9,A,"Multiply first: 5×1=5, then add 5: 5+5=10."
5,Math,Order of Operations,Hard,What is 2 + 3 × 3?,8,15,11,6,C,"Multiply first: 3×3=9, then add 2: 2+9=11."
5,Math,Ratio Intro,Easy,"In a class of 10 students, 6 are girls and 4 are boys. What is the ratio of girls to boys?",7:4,4:6,6:5,6:4,D,Girls to boys = 6:4.
5,Math,Ratio Intro,Medium,"In a class of 6 students, 2 are girls and 4 are boys. What is the ratio of girls to boys?",4:2,2:5,2:4,3:4,C,Girls to boys = 2:4.
5,Math,Ratio Intro,Hard,"In a class of 14 students, 9 are girls and 5 are boys. What is the ratio of girls to boys?",9:6,10:5,5:9,9:5,D,Girls to boys = 9:5.
5,Math,Ratio Intro,Easy,"In a class of 9 students, 4 are girls and 5 are boys. What is the ratio of girls to boys?",4:5,4:6,5:4,5:5,A,Girls to boys = 4:5.
5,Math,Ratio Intro,Medium,"In a class of 11 students, 6 are girls and 5 are boys. What is the ratio of girls to boys?",5:6,7:5,6:5,6:6,C,Girls to boys = 6:5.
5,Math,Ratio Intro,Hard,"In a class of 11 students, 7 are girls and 4 are boys. What is the ratio of girls to boys?",7:4,7:5,8:4,4:7,A,Girls to boys = 7:4.
5,Math,Ratio Intro,Easy,"In a class of 13 students, 9 are girls and 4 are boys. What is the ratio of girls to boys?",9:5,10:4,4:9,9:4,D,Girls to boys = 9:4.
5,Math,Ratio Intro,Medium,"In a class of 10 students, 8 are girls and 2 are boys. What is the ratio of girls to boys?",9:2,8:3,8:2,2:8,C,Girls to boys = 8:2.
5,Math,Ratio Intro,Hard,"In a class of 12 students, 8 are girls and 4 are boys. What is the ratio of girls to boys?",9:4,4:8,8:5,8:4,D,Girls to boys = 8:4.
5,Math,Ratio Intro,Easy,"In a class of 7 students, 2 are girls and 5 are boys. What is the ratio of girls to boys?",3:5,5:2,2:6,2:5,D,Girls to boys = 2:5.
5,Math,Ratio Intro,Medium,"In a class of 11 students, 8 are girls and 3 are boys. What is the ratio of girls to boys?",8:3,3:8,9:3,8:4,A,Girls to boys = 8:3.
5,Math,Ratio Intro,Hard,"In a class of 10 students, 7 are girls and 3 are boys. What is the ratio of girls to boys?",7:3,8:3,3:7,7:4,A,Girls to boys = 7:3.
5,Math,Ratio Intro,Easy,"In a class of 7 students, 4 are girls and 3 are boys. What is the ratio of girls to boys?",3:4,4:3,5:3,4:4,B,Girls to boys = 4:3.
5,Math,Ratio Intro,Medium,"In a class of 12 students, 7 are girls and 5 are boys. What is the ratio of girls to boys?",7:5,7:6,8:5,5:7,A,Girls to boys = 7:5.
5,Math,Ratio Intro,Hard,"In a class of 10 students, 5 are girls and 5 are boys. What is the ratio of girls to boys?",5:5,5:5,6:5,5:6,A,Girls to boys = 5:5.
5,Math,Ratio Intro,Easy,"In a class of 9 students, 7 are girls and 2 are boys. What is the ratio of girls to boys?",7:2,7:3,8:2,2:7,A,Girls to boys = 7:2.
5,Math,Ratio Intro,Medium,"In a class of 9 students, 6 are girls and 3 are boys. What is the ratio of girls to boys?",6:4,3:6,7:3,6:3,D,Girls to boys = 6:3.
5,Math,Ratio Intro,Hard,"In a class of 13 students, 8 are girls and 5 are boys. What is the ratio of girls to boys?",9:5,5:8,8:5,8:6,C,Girls to boys = 8:5.
5,Math,Ratio Intro,Easy,"In a class of 6 students, 4 are girls and 2 are boys. What is the ratio of girls to boys?",2:4,4:2,4:3,5:2,B,Girls to boys = 4:2.
5,Math,Ratio Intro,Medium,"In a class of 6 students, 4 are girls and 2 are boys. What is the ratio of girls to boys?",4:2,2:4,5:2,4:3,A,Girls to boys = 4:2.
5,Math,Ratio Intro,Hard,"In a class of 11 students, 8 are girls and 3 are boys. What is the ratio of girls to boys?",3:8,9:3,8:4,8:3,D,Girls to boys = 8:3.
5,Math,Ratio Intro,Easy,"In a class of 12 students, 7 are girls and 5 are boys. What is the ratio of girls to boys?",5:7,7:5,7:6,8:5,B,Girls to boys = 7:5.
5,Math,Ratio Intro,Medium,"In a class of 13 students, 8 are girls and 5 are boys. What is the ratio of girls to boys?",5:8,9:5,8:6,8:5,D,Girls to boys = 8:5.
5,Math,Ratio Intro,Hard,"In a class of 9 students, 5 are girls and 4 are boys. What is the ratio of girls to boys?",6:4,5:4,5:5,4:5,B,Girls to boys = 5:4.
5,Math,Ratio Intro,Easy,"In a class of 5 students, 3 are girls and 2 are boys. What is the ratio of girls to boys?",2:3,3:3,4:2,3:2,D,Girls to boys = 3:2.
5,Math,Ratio Intro,Medium,"In a class of 14 students, 9 are girls and 5 are boys. What is the ratio of girls to boys?",10:5,9:6,5:9,9:5,D,Girls to boys = 9:5.
5,Math,Ratio Intro,Hard,"In a class of 6 students, 2 are girls and 4 are boys. What is the ratio of girls to boys?",2:4,2:5,3:4,4:2,A,Girls to boys = 2:4.
5,Math,Ratio Intro,Easy,"In a class of 10 students, 8 are girls and 2 are boys. What is the ratio of girls to boys?",8:3,2:8,9:2,8:2,D,Girls to boys = 8:2.
5,Math,Ratio Intro,Medium,"In a class of 11 students, 8 are girls and 3 are boys. What is the ratio of girls to boys?",3:8,8:3,9:3,8:4,B,Girls to boys = 8:3.
5,Math,Ratio Intro,Hard,"In a class of 11 students, 6 are girls and 5 are boys. What is the ratio of girls to boys?",7:5,5:6,6:5,6:6,C,Girls to boys = 6:5.
5,Math,Ratio Intro,Easy,"In a class of 14 students, 9 are girls and 5 are boys. What is the ratio of girls to boys?",10:5,5:9,9:5,9:6,C,Girls to boys = 9:5.
5,Math,Ratio Intro,Medium,"In a class of 5 students, 3 are girls and 2 are boys. What is the ratio of girls to boys?",3:3,2:3,4:2,3:2,D,Girls to boys = 3:2.
5,Math,Ratio Intro,Hard,"In a class of 10 students, 5 are girls and 5 are boys. What is the ratio of girls to boys?",6:5,5:5,5:5,5:6,B,Girls to boys = 5:5.
6,Math,Ratios & Proportions,Easy,There are 4 cats and 8 others. What is the ratio of cats to others?,8:4,4:12,8:12,4:8,D,Ratio of cats to others = 4:8.
6,Math,Ratios & Proportions,Medium,There are 8 pencils and 2 others. What is the ratio of pencils to others?,2:8,2:10,8:2,8:10,C,Ratio of pencils to others = 8:2.
6,Math,Ratios & Proportions,Hard,There are 4 pencils and 5 others. What is the ratio of pencils to others?,5:4,5:9,4:5,4:9,C,Ratio of pencils to others = 4:5.
6,Math,Ratios & Proportions,Easy,There are 6 pencils and 2 others. What is the ratio of pencils to others?,2:8,6:2,2:6,6:8,B,Ratio of pencils to others = 6:2.
6,Math,Ratios & Proportions,Medium,There are 4 red balls and 7 others. What is the ratio of red balls to others?,7:11,7:4,4:11,4:7,D,Ratio of red balls to others = 4:7.
6,Math,Ratios & Proportions,Hard,There are 2 red balls and 3 others. What is the ratio of red balls to others?,3:5,2:5,2:3,3:2,C,Ratio of red balls to others = 2:3.
6,Math,Ratios & Proportions,Easy,There are 8 boys and 2 others. What is the ratio of boys to others?,2:10,8:2,2:8,8:10,B,Ratio of boys to others = 8:2.
6,Math,Ratios & Proportions,Medium,There are 2 cats and 6 others. What is the ratio of cats to others?,6:8,6:2,2:6,2:8,C,Ratio of cats to others = 2:6.
6,Math,Ratios & Proportions,Hard,There are 2 red balls and 7 others. What is the ratio of red balls to others?,2:7,7:9,7:2,2:9,A,Ratio of red balls to others = 2:7.
6,Math,Ratios & Proportions,Easy,There are 4 pencils and 6 others. What is the ratio of pencils to others?,6:4,4:10,6:10,4:6,D,Ratio of pencils to others = 4:6.
6,Math,Ratios & Proportions,Medium,There are 4 pencils and 8 others. What is the ratio of pencils to others?,8:12,4:8,4:12,8:4,B,Ratio of pencils to others = 4:8.
6,Math,Ratios & Proportions,Hard,There are 4 cats and 2 others. What is the ratio of cats to others?,4:2,2:4,4:6,2:6,A,Ratio of cats to others = 4:2.
6,Math,Ratios & Proportions,Easy,There are 4 red balls and 3 others. What is the ratio of red balls to others?,4:7,3:7,3:4,4:3,D,Ratio of red balls to others = 4:3.
6,Math,Ratios & Proportions,Medium,There are 8 red balls and 2 others. What is the ratio of red balls to others?,8:2,2:10,2:8,8:10,A,Ratio of red balls to others = 8:2.
6,Math,Ratios & Proportions,Hard,There are 6 cats and 2 others. What is the ratio of cats to others?,6:8,2:8,2:6,6:2,D,Ratio of cats to others = 6:2.
6,Math,Ratios & Proportions,Easy,There are 3 boys and 2 others. What is the ratio of boys to others?,2:3,3:2,3:5,2:5,B,Ratio of boys to others = 3:2.
6,Math,Ratios & Proportions,Medium,There are 3 red balls and 3 others. What is the ratio of red balls to others?,3:6,3:6,3:3,3:3,C,Ratio of red balls to others = 3:3.
6,Math,Ratios & Proportions,Hard,There are 5 boys and 8 others. What is the ratio of boys to others?,8:13,5:8,5:13,8:5,B,Ratio of boys to others = 5:8.
6,Math,Ratios & Proportions,Easy,There are 5 boys and 5 others. What is the ratio of boys to others?,5:5,5:5,5:10,5:10,A,Ratio of boys to others = 5:5.
6,Math,Ratios & Proportions,Medium,There are 8 red balls and 7 others. What is the ratio of red balls to others?,7:8,8:15,8:7,7:15,C,Ratio of red balls to others = 8:7.
6,Math,Ratios & Proportions,Hard,There are 5 pencils and 3 others. What is the ratio of pencils to others?,5:8,5:3,3:8,3:5,B,Ratio of pencils to others = 5:3.
6,Math,Ratios & Proportions,Easy,There are 7 pencils and 3 others. What is the ratio of pencils to others?,7:3,3:10,7:10,3:7,A,Ratio of pencils to others = 7:3.
6,Math,Ratios & Proportions,Medium,There are 6 red balls and 7 others. What is the ratio of red balls to others?,7:6,6:13,6:7,7:13,C,Ratio of red balls to others = 6:7.
6,Math,Ratios & Proportions,Hard,There are 2 red balls and 3 others. What is the ratio of red balls to others?,2:3,3:2,2:5,3:5,A,Ratio of red balls to others = 2:3.
